"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
153.2008256,3.139770326,-0.5356406218,2.351212192,3.958947757
153.2108186,1.659462752,-0.4834548068,1.659921613,2.396431709
153.2208116,0.1494764668,-0.5444734257,1.455516987,1.561193205
153.2308046,-0.8090868312,-0.5133124441,1.464702963,1.75027596
153.2407966,-1.245234447,-0.4245552188,1.381891186,1.908003987
153.2507896,-1.411823229,-0.3175529265,1.273889312,1.927920816
153.2607826,-1.374821025,-0.1316623396,1.179337789,1.816123741
153.2707756,-1.132354973,-0.09041608036,0.9932372868,1.508947699
153.2807686,-0.4923848207,-0.1154304689,0.8218004322,0.9649471256
153.2907616,-0.08487482026,-0.0998558253,0.7966843021,0.8073913538
153.3007546,0.1894338535,-0.06621737838,0.8830746476,0.9055886258
153.3107476,0.3961729802,-0.1447513318,0.7929491007,0.8981504633
153.3207406,0.3611965442,-0.3163495696,0.6446275321,0.8037939095
153.3307336,0.2635562289,-0.3867664182,0.5373427463,0.7125920116
153.3407266,0.1139448376,-0.3248584378,0.4259041715,0.5476411178
153.3507186,-0.1021004252,-0.07739199221,0.3050048748,0.3308201792
153.3607116,-0.2502641921,0.1786178201,0.1023006558,0.3240399909
153.3707046,-0.2975447778,0.2965877348,-0.09825770818,0.4314530756
153.3806976,-0.1693654785,0.4619715518,-0.2470670807,0.5505856176
153.3906906,0.07856333569,0.5013724297,-0.3306951284,0.6057274791
153.4006836,0.2704650065,0.2720387846,-0.2555782513,0.4609519092
153.4106766,0.501565534,-0.09910504282,-0.06564435124,0.5154599648
153.4206696,0.7007978591,-0.462943359,0.1428743756,0.8519667131
153.4306626,0.8590404716,-0.7545738244,0.3479058595,1.195144625
153.4406556,0.9637028544,-0.6579351372,0.6745090699,1.347799808
153.4506486,0.7772417253,0.08782751799,1.19378392,1.427213516
153.4606416,0.4577114897,1.090691076,1.998295305,2.322130693
153.4706346,-0.197961579,1.604519829,3.103661138,3.499483552
153.4806266,-0.9685148205,1.515111224,3.539242451,3.969863991
153.4906196,-1.653326538,0.7063179231,2.746623133,3.282729396
153.5006126,-2.19669294,-0.5174850172,1.393313137,2.652276779
153.5106056,-2.506266902,-1.832226779,0.1048569489,3.106352159
153.5205986,-2.946781219,-2.441556936,-1.079695387,3.97623716
153.5305916,-2.435007177,-2.25398469,-1.939432554,3.843319603
153.5405846,-1.022459112,-1.940707247,-1.993639752,2.964180615
153.5505776,0.2209696417,-1.679472948,-1.855926129,2.512751233
153.5605706,0.9152779685,-1.430968037,-1.734168388,2.427497328
153.5705636,1.007103374,-1.08379487,-1.532081598,2.129822187
153.5805566,0.6854889715,-0.5443266606,-1.232442201,1.511654862
153.5905496,0.2861296242,0.07060629845,-0.8072280014,0.8593442019
153.6005426,-0.04345833398,0.5558848518,-0.4554173712,0.7199316476
153.6105346,-0.1375608645,0.9377074492,-0.2078825498,0.9702749127
153.6205276,-0.04706160754,1.129310766,-0.05183447041,1.131478861
153.6305206,0.1165476526,1.043571873,0.05845929265,1.051685837
153.6405136,0.2458223547,0.827454105,0.225316608,0.8921191063
153.6505066,0.3382294851,0.5989723992,0.2917104992,0.7471694152
153.6604996,0.3115138491,0.5099005938,0.3015830842,0.6693219333
153.6704926,0.2341651263,0.3928919613,0.2243285016,0.509431719
153.6804856,0.08280717172,0.257419576,0.1037495593,0.2896305179
153.6904786,-0.04602657728,0.239010787,0.08202247538,0.2568507127
153.7004716,-0.200244405,0.2404632354,0.0351885438,0.314894622
153.7104646,-0.3635193506,0.2598280442,-0.006236640215,0.4468733898
153.7204576,-0.4987424252,0.2541498131,-0.01897648059,0.5600859229
153.7304506,-0.6819631735,0.2014921278,-0.03510660969,0.7119728377
153.7404426,-0.8748066115,0.1068812549,-0.07474137627,0.8844752589
153.7504356,-1.082153849,-0.1228961939,-0.06930938601,1.09131307
153.7604286,-1.278674966,-0.3655182213,-0.005361969844,1.329903
153.7704216,-1.3990399,-0.4638052386,-0.04156551719,1.474501826
153.7804146,-1.398192931,-0.3856379056,-0.2090694614,1.465390769
153.7904076,-1.246595679,-0.230148747,-0.4324893788,1.339408935
153.8004006,-1.018773174,-0.1472024846,-0.6357186413,1.20983699
153.8103936,-0.82174196,-0.1704410738,-0.7492714962,1.125041236
153.8203866,-0.6234414618,-0.1353466702,-0.712970885,0.9567264292
153.8303796,-0.3434539723,-0.01324862123,-0.6659054037,0.7493771839
153.8403726,-0.04948900603,0.1680214959,-0.6275312968,0.6515181604
153.8503656,0.2440468477,0.339089976,-0.5561870798,0.6956183892
153.8603586,0.5028598152,0.4281231898,-0.4369658609,0.7918943257
153.8703506,0.7630644932,0.4218491274,-0.2451316524,0.9057116727
153.8803436,0.9162603738,0.2773743689,-0.03961013518,0.9581432962
153.8903366,1.032604324,0.06537537932,0.1524591315,1.045843878
153.9003296,1.104858002,-0.1224477124,0.3158561376,1.155625263
153.9103226,1.034893143,-0.2443621588,0.5031190661,1.176369618
153.9203156,0.8301190466,-0.2498339832,0.6224150562,1.067199678
153.9303086,0.4914861037,-0.2032585716,0.6360787567,0.8291373962
153.9403016,0.1269847863,-0.1069806576,0.5385881301,0.5636019614
153.9502946,-0.1102242543,0.03562591553,0.3808408499,0.3980682668
153.9602876,-0.2220845595,0.09681118011,0.1880429471,0.306682419
153.9702806,-0.2087788548,0.04914526284,-0.003149383441,0.2145082416
153.9802736,-0.1304547434,-0.03534115613,-0.1859438697,0.2298750967
153.9902666,0.02707626298,-0.09329524934,-0.3666004678,0.3792532538
154.0002586,0.1952551221,-0.07874211431,-0.524165388,0.5648665659
154.0102516,0.3074159011,-0.04206136107,-0.6352029169,0.7069345372
154.0202446,0.3824106811,-0.03610363305,-0.6961530503,0.7950914858
154.0302376,0.4478164659,-0.03516047716,-0.7012541612,0.8327864342
154.0402306,0.4565830502,-0.07140327394,-0.6778395709,0.8203858806
154.0502236,0.4011878447,-0.09350224078,-0.5769307351,0.7089029757
154.0602166,0.3095654838,-0.1060579669,-0.4331441939,0.5428563105
154.0702096,0.2158699194,-0.09197670221,-0.224121364,0.3244840854
154.0802026,0.1295947641,-0.05371603131,0.00159519352,0.1402952585
154.0901956,0.02204751134,-0.02014892042,0.1867893771,0.1891622139
154.1001886,-0.09635992125,-0.020815503,0.2939746872,0.310063923
154.1101816,-0.1754470213,-0.05833474696,0.3449787068,0.3914012112
